Date,Zone,ID,Station_ID,Unique_ID,Start_time,Stop_time,Meter,Depth,Air_temp,Water_temp,Salinity,Spec_cond,Der_spec_cond,DO,Perc_sat,pH,comments
10/3/2017,E,264,E264,E2640.423611111111111,10:10:00 AM,10:37:00 AM,YSI Pro 2030,0,,15.5,4.9,8657,,6.86,70.9,,
10/3/2017,E,264,E264,E2640.423611111111111,10:10:00 AM,10:37:00 AM,YSI Pro 2030,0.65,,15.2,4.8,8502,,6.35,65.2,,
10/3/2017,E,200,E200,E2000.447916666666667,10:45:00 AM,11:06:00 AM,YSI Pro 2030,0,,17.5,1.9,3576,,4.88,51.5,,
10/3/2017,E,200,E200,E2000.447916666666667,10:45:00 AM,11:06:00 AM,YSI Pro 2030,0.5,,17.1,5.1,9021,,3.4,36.3,,
10/3/2017,E,139,E139,E1390.466666666666667,11:12:00 AM,11:43:00 AM,YSI Pro 2030,0,,17.6,3,5505,,4.04,43.1,,
10/3/2017,E,139,E139,E1390.466666666666667,11:12:00 AM,11:43:00 AM,YSI Pro 2030,UNK,,17.3,5,8881,,3.86,41.4,,
10/3/2017,E,90,E90,E900.490277777777778,11:46:00 AM,12:00:00 PM,YSI Pro 2030,0,,16.7,4.1,7331,,9.03,95.1,,
10/3/2017,E,90,E90,E900.490277777777778,11:46:00 AM,12:00:00 PM,YSI Pro 2030,0.4,,16.7,4.5,8034,,8.81,93.1,,
10/3/2017,E,58,E58,E580.510416666666667,12:15:00 PM,12:36:00 PM,YSI Pro 2030,0,,17.3,4.9,8694,,10.21,109.5,,
10/3/2017,E,58,E58,E580.510416666666667,12:15:00 PM,12:36:00 PM,YSI Pro 2030,0.55,,17.3,4.9,8683,,9.14,98.1,,
9/23/2018,W,278,W278,W2780.635416666666667,3:15:00 PM,3:45:00 PM,YSI Pro 2030,0,,18.9,8.3,14225,,0.92,10,,
9/23/2018,W,461,W461,W4610.670138888888889,4:05:00 PM,4:30:00 PM,YSI Pro 2030,0,,19.4,8.3,14240,,2.7,31,,
9/23/2018,W,514,W514,W5140.638888888888889,3:20:00 PM,4:00:00 PM,YSI Pro 2030,0,,19.5,8.3,14272,,3.4,38,,
9/27/2018,E,107,E107,E107NA,NA,12:35:00 PM,YSI Pro 2030,0,,17.1,8.3,14195,,1.5,17.4,,
9/27/2018,E,115,E115,E115NA,NA,12:00:00 PM,YSI Pro 2030,0,,16.1,7.3,12577,,0.91,9.6,,
9/27/2018,E,115,E115,E115NA,NA,12:00:00 PM,YSI Pro 2030,0.35,,16.1,7.3,12693,,0.98,10.3,,
9/27/2018,E,217,E217,E2170.475694444444444,11:25:00 AM,11:44:00 AM,YSI Pro 2030,0,,16.1,7.3,12693,,0.98,10.3,,
9/27/2018,E,217,E217,E2170.475694444444444,11:25:00 AM,11:44:00 AM,YSI Pro 2030,0.6,,16.1,7.3,12577,,0.91,9.6,,
9/27/2018,E,222,E222,E2220.458333333333333,11:00:00 AM,11:20:00 AM,YSI Pro 2030,0,,15.8,7.1,12387,,0,0,,
9/27/2018,E,350,E350,E350NA,NA,10:51:00 AM,YSI Pro 2030,0,,15.9,8.3,14277,,1.5,15,,
9/27/2018,E,350,E350,E350NA,NA,10:51:00 AM,YSI Pro 2030,0.5,,16,8.3,14282,,1.34,14.3,,
9/27/2018,W,35,W35,W35NA,NA,2:35:00 PM,YSI Pro 2030,0,,16.9,7.6,13127,,2.19,23.6,,
9/27/2018,W,35,W35,W35NA,NA,2:35:00 PM,YSI Pro 2030,0.5,,16.9,8.4,14377,,2.01,21.8,,
9/27/2018,W,294,W294,W2940.614583333333333,2:45:00 PM,3:10:00 PM,YSI Pro 2030,0,,16.8,8.4,14358,,2.65,29.3,,
9/27/2018,W,294,W294,W2940.614583333333333,2:45:00 PM,3:10:00 PM,YSI Pro 2030,0.8,,16.8,8.4,14352,,2.73,29,,
9/28/2018,NW,42,NW42,NW420.399305555555556,9:35:00 AM,9:51:00 AM,YSI Pro 2030,0,,15.3,8.3,14284,,1.04,11,,
9/28/2018,NW,88,NW88,NW88NA,NA,10:20:00 AM,YSI Pro 2030,0,,15.3,8.4,14365,,3.13,32,,
9/28/2018,NW,88,NW88,NW88NA,NA,10:20:00 AM,YSI Pro 2030,0.3,,15.3,8.4,14362,,2.68,28.1,,
9/28/2018,NW,182,NW182,NW182NA,NA,11:00:00 AM,YSI Pro 2030,0,,15.6,8.4,14370,,2.91,30.8,,
9/28/2018,NW,182,NW182,NW182NA,NA,11:00:00 AM,YSI Pro 2030,0.6,,15.7,8.4,14364,,2.09,22.1,,
9/28/2018,NW,227,NW227,NW2270.470138888888889,11:17:00 AM,11:35:00 AM,YSI Pro 2030,0,,15.9,8.4,14366,,2.68,28.4,,
9/28/2018,NW,227,NW227,NW2270.470138888888889,11:17:00 AM,11:35:00 AM,YSI Pro 2030,0.62,,15.9,8.4,14365,,2.58,27.4,,
9/28/2018,NW,237,NW237,NW237NA,NA,12:06:00 PM,YSI Pro 2030,0,,16.2,8.4,14374,,2.47,26.5,,
9/28/2018,NW,237,NW237,NW237NA,NA,12:06:00 PM,YSI Pro 2030,0.48,,16.2,8.4,14373,,2.23,23.9,,
9/18/2019,W,146,W146,W1461354,12:00:00 AM,,YSI PRO 2030,0,,21.8,4,7280,,12.1,140,,
9/18/2019,W,146,W146,W1461354,12:00:00 AM,,YSI PRO 2030,0.95,,19.7,4,7267,,6.9,77,,
9/18/2019,W,265,W265,W265NA,NA,12:00:00 AM,YSI PRO 2030,0,,24.8,4,7249,,17.54,21.8,,
9/18/2019,W,379,W379,W379NA,NA,,YSI PRO 2030,0,,19.5,4,7310,,7.68,85.1,,
9/18/2019,W,379,W379,W379NA,NA,,YSI PRO 2030,0.4,,19.4,4,7268,,6.51,72,,
9/18/2019,W,714,W714,W7140.464583333333333,11:09:00 AM,12:00:00 AM,YSI PRO 2030,0,,19.8,4,7315,,8.51,95.1,,
9/18/2019,W,714,W714,W7140.464583333333333,11:09:00 AM,12:00:00 AM,YSI PRO 2030,0.35,,19.3,4,7300,,5.51,60.9,,
9/18/2019,W,761,W761,W7610.423611111111111,10:10:00 AM,12:00:00 AM,YSI PRO 2030,0,,19.1,4.1,7324,,7.07,77.9,,
9/18/2019,W,761,W761,W7611010,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0.6,,19.1,4,7216,,5.95,65.6,,
9/23/2019,NW,31,NW031,NW0311025,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0,,19.8,4.1,7334,,6.44,71.8,,
9/23/2019,NW,31,NW031,NW0311025,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0.7,,19.5,4,7309,,4.15,46,,
9/23/2019,NW,129,NW129,NW1291113,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0,,19.9,4.1,7381,,7,78.2,,
9/23/2019,NW,129,NW129,NW1291113,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0.7,,19.7,4.1,7345,,4.74,52.8,,
9/23/2019,NW,137,NW137,NW1371143,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0,,20.5,4.2,7507,,7.76,87.9,,
9/23/2019,NW,137,NW137,NW1371143,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0.7,,19.9,4.1,7353,,3.86,43.1,,
9/23/2019,NW,221,NW221,NW2211225,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0,,20.7,4.2,7523,,8.71,98.8,,
9/23/2019,NW,221,NW221,NW2211225,12:00:00 AM,12:00:00 AM,YSI PRO 2030,0.55,,20.3,4.1,7353,,5.16,58.2,,
9/23/2019,NW,258,NW258,NW258NA,NA,12:00:00 AM,YSI PRO 2030,0,,21.3,4.1,7350,,8.63,99.5,,
9/23/2019,NW,258,NW258,NW258NA,NA,12:00:00 AM,YSI PRO 2030,0.75,,20.7,4.1,7378,,6.86,78.1,,
9/23/2019,E,11,E011,E011NA,NA,12:00:00 AM,YSI PRO 2030,0,,20.8,2.9,5385,,3.67,41.5,,
9/23/2019,E,11,E011,E011NA,NA,12:00:00 AM,YSI PRO 2030,0.8,,18.3,3.2,5801,,1.3,14,,
9/23/2019,E,72,E072,E0721440,12:00:00 AM,,YSI PRO 2030,0,,19.5,3.1,5632,,2.16,23.8,,
9/23/2019,E,72,E072,E0721440,12:00:00 AM,,YSI PRO 2030,0.45,,18,2.9,5371,,1.68,18,,
9/26/2019,E,283,E283,E2831000,12:00:00 AM,,YSI PRO 2030,0,,20.2,3.8,6919,,5.61,63,,
9/26/2019,E,283,E283,E2831000,12:00:00 AM,,YSI PRO 2030,0.75,,19.4,3.8,6879,,3.74,41.4,,
9/26/2019,E,288,E288,E2881040,12:00:00 AM,,YSI PRO 2030,0,,21.1,4.1,7406,,7.92,90.8,,
9/26/2019,E,288,E288,E2881040,12:00:00 AM,,YSI PRO 2030,0.75,,20,4,7207,,4.34,48.7,,
9/26/2019,E,319,E319,E3191100,12:00:00 AM,,YSI PRO 2030,0,,21.3,4.1,7452,,7.04,81,,
9/26/2019,E,319,E319,E3191100,12:00:00 AM,,YSI PRO 2030,0.65,,20.4,4,7321,,4.34,49,,
9/29/2020,W,431,W431,W4310.442361111111111,10:37:00 AM,11:16:00 AM,YSI Pro2030,0,,19.7,3.7,6714,,10.98,122.8,,
9/29/2020,W,431,W431,W4310.442361111111111,10:37:00 AM,11:16:00 AM,YSI Pro2030,0.9,,19.7,4.3,7728,,9.79,109.8,,
9/29/2020,W,374,W374,W3740.481944444444444,11:34:00 AM,11:48:00 AM,YSI Pro2030,0,,19.7,4.3,7685,,10.55,117,,
9/29/2020,W,374,W374,W3740.481944444444444,11:34:00 AM,11:48:00 AM,YSI Pro2030,0.95,,19.7,4.3,7688,,8.97,100,,
9/29/2020,W,305,W305,W3050.495833333333333,11:54:00 AM,12:14:00 PM,YSI Pro2030,0,,19.7,4.3,7700,,8,91,,
9/29/2020,W,305,W305,W3050.495833333333333,11:54:00 AM,12:14:00 PM,YSI Pro2030,0.85,,19.6,4.3,7687,,6.72,75.2,,
9/29/2020,W,272,W272,W2720.543055555555556,1:02:00 PM,1:31:00 PM,YSI Pro2030,0,,19.8,4.3,7686,,8.42,93.4,,
9/29/2020,W,272,W272,W2720.543055555555556,1:02:00 PM,1:31:00 PM,YSI Pro2030,0.55,,19.8,4.3,7681,,7.74,88,,
9/29/2020,W,95,W095,W0950.570138888888889,1:41:00 PM,2:14:00 PM,YSI Pro2030,0,,19.8,4.1,7442,,10.9,122,,
9/29/2020,W,95,W095,W0950.570138888888889,1:41:00 PM,2:14:00 PM,YSI Pro2030,0.65,,19.9,4.3,7681,,10.2,116,,
9/29/2020,NW,300,NW300,NW3000.601388888888889,2:26:00 PM,2:47:00 PM,YSI Pro2030,0,,20,4.2,7612,,13.3,150,,
9/29/2020,NW,300,NW300,NW3000.601388888888889,2:26:00 PM,2:47:00 PM,YSI Pro2030,0.5,,20,4.3,7677,,12.66,143.9,,
9/29/2020,NW,268,NW268,NW2680.622916666666667,2:57:00 PM,3:11:00 PM,YSI Pro2030,0,,20.2,4.3,7674,,14,158,,
9/29/2020,NW,268,NW268,NW2680.622916666666667,2:57:00 PM,3:11:00 PM,YSI Pro2030,0.6,,20.2,4.3,7676,,12.6,143,,
9/29/2020,NW,167,NW167,NW1670.639583333333333,3:21:00 PM,3:43:00 PM,YSI Pro2030,0,,20.2,4.1,7666,,13.9,157,,
9/29/2020,NW,167,NW167,NW1670.639583333333333,3:21:00 PM,3:43:00 PM,YSI Pro2030,0.6,,20.2,4.3,7670,,12.1,136,,
9/30/2020,NW,111,NW111,NW1110.54375,1:03:00 PM,1:25:00 PM,YSI Pro2030,0,,20.2,4.3,7682,,14.3,160,,
9/30/2020,NW,111,NW111,NW1110.54375,1:03:00 PM,1:25:00 PM,YSI Pro2030,0.7,,20.2,4.3,7677,,11.6,139,,
9/30/2020,NW,14,NW014,NW0140.565972222222222,1:35:00 PM,2:05:00 PM,YSI Pro2030,0,,21.1,4.3,7684,,15.7,181,,
9/30/2020,NW,14,NW014,NW0140.565972222222222,1:35:00 PM,2:05:00 PM,YSI Pro2030,0.65,,20.7,4.3,7668,,13.81,158,,
9/30/2020,E,35,E035,E0350.40625,9:45:00 AM,10:06:00 AM,YSI Pro2030,0,,18.7,4.1,7700,,9.89,109,,
9/30/2020,E,35,E035,E0350.40625,9:45:00 AM,10:06:00 AM,YSI Pro2030,0.6,,18.7,4.3,7696,,5.53,61,,
9/30/2020,E,324,E324,E3240.475694444444444,11:25:00 AM,11:47:00 AM,YSI Pro2030,0,,19.6,4.3,7674,,10.45,117.4,,
9/30/2020,E,324,E324,E3240.475694444444444,11:25:00 AM,11:47:00 AM,YSI Pro2030,0.65,,19.6,4.3,7665,,6.7,74,,
9/30/2020,E,306,E306,E3060.463888888888889,11:08:00 AM,11:19:00 AM,YSI Pro2030,0,,19.2,4.3,7672,,10.15,112,,
9/30/2020,E,306,E306,E3060.463888888888889,11:08:00 AM,11:19:00 AM,YSI Pro2030,0.6,,19.2,4.3,7676,,8,90,,
9/30/2020,E,287,E287,E2870.45,10:48:00 AM,11:00:00 AM,YSI Pro2030,0,,18.9,4.3,7662,,8.6,94,,
9/30/2020,E,287,E287,E2870.45,10:48:00 AM,11:00:00 AM,YSI Pro2030,0.65,,18.9,4.3,7678,,5.4,53,,
9/30/2020,E,204,E204,E2040.430555555555556,10:20:00 AM,10:33:00 AM,YSI Pro2030,0,,18.7,4.2,7600,,10.33,113,,
9/30/2020,E,204,E204,E2040.430555555555556,10:20:00 AM,10:33:00 AM,YSI Pro2030,0.45,,18.7,4.3,7676,,10,113,,
9/30/2020,W,,BELOW PEDESTRIAN BRIDGE,BELOW PEDESTRIAN BRIDGE0.625,3:00:00 PM,3:20:00 PM,YSI Pro2030,0,,20.2,4.3,7705,,12.33,139.5,,
9/30/2020,W,,BELOW PEDESTRIAN BRIDGE,BELOW PEDESTRIAN BRIDGE0.625,3:00:00 PM,3:20:00 PM,YSI Pro2030,1.05,,19.9,4.3,7693,,9.43,106,,
10/26/2021,NW,82,NW82,NW82NA,NA,,YSI Pro 2030 S/N 10J100388,0,,15.8,0.4,872,,5.93,59.3,,
10/26/2021,NW,82,NW82,NW82NA,NA,,YSI Pro 2030 S/N 10J100388,1.2,,15,0.5,1062,,3.56,35,,
10/26/2021,NW,244,NW244,NW244NA,NA,,YSI Pro 2030 S/N 10J100388,0,,16.8,0.7,1478,,7.83,80.3,,
10/26/2021,NW,244,NW244,NW244NA,NA,,YSI Pro 2030 S/N 10J100388,1.05,,16,0.8,1562,,5.48,55.2,,
10/26/2021,NW,330,NW330,NW330NA,NA,2:45:00 PM,YSI Pro 2030 S/N 10J100388,0,,17,0.7,1377,,7.6,78.1,,
10/26/2021,NW,330,NW330,NW330NA,NA,2:45:00 PM,YSI Pro 2030 S/N 10J100388,1.25,,16.2,0.8,1611,,6.97,70.4,,
10/26/2021,NW,353,NW353,NW3530.581944444444445,1:58:00 PM,2:20:00 PM,YSI Pro 2030 S/N 10J100388,0,,17.4,0.6,1208,,7.69,79.6,,
10/26/2021,NW,353,NW353,NW3530.581944444444445,1:58:00 PM,2:20:00 PM,YSI Pro 2030 S/N 10J100388,1.25,,15.9,0.8,1617,,5.69,57.3,,
10/26/2021,W,15,W15,W150.479166666666667,11:30:00 AM,,YSI Pro 2030 S/N 10J100388,0,,15.4,0.7,1457,,8.15,80.9,,
10/26/2021,W,15,W15,W150.979166666666667,11:30:00 PM,,YSI Pro 2030 S/N 10J100388,1.15,,15.1,0.8,1550,,5.83,57.6,,
10/26/2021,W,48,W48,W480.5,12:00:00 PM,12:24:00 PM,YSI Pro 2030 S/N 10J100388,0,,15.6,0.5,1065,,6.95,69.2,,
10/26/2021,W,48,W48,W480.5,12:00:00 PM,12:24:00 PM,YSI Pro 2030 S/N 10J100388,1.35,,15,0.8,1554,,4.65,44.9,,
10/26/2021,W,76,W76,W760.518055555555556,12:26:00 PM,12:47:00 PM,YSI Pro 2030 S/N 10J100388,0,,15.7,0.6,1222,,7.18,71.7,,
10/26/2021,W,76,W76,W760.518055555555556,12:26:00 PM,12:47:00 PM,YSI Pro 2030 S/N 10J100388,1.05,,15.2,0.8,1527,,4.88,48.3,,
10/26/2021,W,650,W650,W6500.460416666666667,11:03:00 AM,,YSI Pro 2030 S/N 10J100388,0,,15.2,0.8,1514,,7.39,73.1,,
10/26/2021,W,650,W650,W6500.460416666666667,11:03:00 AM,,YSI Pro 2030 S/N 10J100388,0.8,,15.1,0.8,1585,,6.15,60.7,,
10/26/2021,W,755,W755,W7550.444444444444444,10:40:00 AM,10:50:00 AM,YSI Pro 2030 S/N 10J100388,0,,15.1,0.7,1463,,7.3,72,,
10/26/2021,W,755,W756,W7560.444444444444444,10:40:00 AM,10:50:00 AM,YSI Pro 2030 S/N 10J100388,1.1,,15,0.8,1489,,4.78,47.1,,
10/27/2021,E,57,E57,E570.541666666666667,1:00:00 PM,1:30:00 PM,YSI Pro 2030 S/N 10J100388,0,,18.6,0.5,1016,,7.01,74,,
10/27/2021,E,57,E57,E570.541666666666667,1:00:00 PM,1:30:00 PM,YSI Pro 2030 S/N 10J100388,1.3,,15.7,0.7,1422,,3.91,39,,
10/27/2021,E,93,E93,E930.51875,12:27:00 PM,,YSI Pro 2030 S/N 10J100388,0,,18.4,0.5,1048,,6.9,73,,
10/27/2021,E,93,E93,E930.51875,12:27:00 PM,,YSI Pro 2030 S/N 10J100388,1.3,,15.6,0.7,1467,,3.78,38,,
10/27/2021,E,159,E159,E1590.491666666666667,11:48:00 AM,12:16:00 PM,YSI Pro 2030 S/N 10J100388,0,,17.9,0.5,1036,,6.46,67,,
10/27/2021,E,159,E159,E1590.491666666666667,11:48:00 AM,12:16:00 PM,YSI Pro 2030 S/N 10J100388,1.32,,15.7,0.7,1382,,3.33,33,,
10/27/2021,E,350,E350,E3500.447916666666667,10:45:00 AM,11:20:00 AM,YSI Pro 2030 S/N 10J100388,0,,16,0.5,1080,,4.64,46.4,,
10/27/2021,E,350,E350,E3500.447916666666667,10:45:00 AM,11:20:00 AM,YSI Pro 2030 S/N 10J100388,1,,15.6,0.7,1393,,4.67,46,,
9/28/2022,W,429,W429,W4290.418055555555556,10:02:00 AM,10:43:00 AM,,0.52,,16.5,5.3,9382,,6.97,73,,"no top reading, too shallow"
9/28/2022,W,415,W415,W4150.45,10:48:00 AM,11:02:00 AM,,0,,17.4,4.9,8814,,8.51,91,,
9/28/2022,W,415,W415,W4150.45,10:48:00 AM,11:02:00 AM,,0.56,,17.1,5.3,9385,,7.69,82,,
9/28/2022,W,364,W364,W3640.463194444444444,11:07:00 AM,11:41:00 AM,,0,,17.2,4.6,9400,,8.1,88,,
9/28/2022,W,364,W364,W3640.463194444444444,11:07:00 AM,11:41:00 AM,,0.65,,16.9,5.3,9364,,5.2,52,,
9/28/2022,W,356,W356,W3560.491666666666667,11:48:00 AM,12:03:00 PM,,0,,17.3,5.2,9402,,9.2,98,,
9/28/2022,W,356,W356,W3560.491666666666667,11:48:00 AM,12:03:00 PM,,0.8,,17.2,5.3,9366,,5.6,52,,
9/28/2022,W,240,W240,W2400.506944444444444,12:10:00 PM,12:38:00 PM,,0,,17.6,5.3,9452,,8.8,94,,
9/28/2022,W,240,W240,W2400.506944444444444,12:10:00 PM,12:38:00 PM,,0.55,,17.4,5.3,9382,,4.6,50,,
9/28/2022,NW,371,NW371,NW3710.572222222222222,1:44:00 PM,2:05:00 PM,,0,,19.3,5.3,9382,,8.97,100,,
9/28/2022,NW,371,NW371,NW3710.572222222222222,1:44:00 PM,2:05:00 PM,,0.4,,19.2,5.3,9388,,7.8,84,,
9/28/2022,NW,297,NW297,NW2970.598611111111111,2:22:00 PM,2:29:00 PM,,0,,19.6,5.3,9382,,8.74,98,,"No bottom reading, too shallow"
9/28/2022,NW,275,NW275,NW2750.609722222222222,2:38:00 PM,3:04:00 PM,,0,,20,5.3,9420,,8.8,99,,
9/28/2022,NW,275,NW275,NW2750.609722222222222,2:38:00 PM,3:04:00 PM,,0.6,,19.8,5.3,9401,,5.7,65,,
9/28/2022,NW,114,NW114,NW1140.636805555555556,3:17:00 PM,4:12:00 PM,,0,,20,5.3,9403,,8.45,95,,
9/28/2022,NW,114,NW114,NW1140.636805555555556,3:17:00 PM,4:12:00 PM,,0.69,,20,5.3,9396,,6.78,72,,
9/28/2022,NW,86,NW86,NW860.680555555555556,4:20:00 PM,4:43:00 PM,,0,,20.2,5.3,9396,,8.7,99,,
9/28/2022,NW,86,NW86,NW860.680555555555556,4:20:00 PM,4:43:00 PM,,0.45,,20,5.3,9368,,7.07,80,,
9/29/2022,E,171,E171,E1710.429861111111111,10:19:00 AM,10:48:00 AM,,0,,18.6,5.3,9331,,6.45,71,,"Too shallow, bottom w/same WQ conditions"
9/29/2022,E,198,E198,E1980.452777777777778,10:52:00 AM,11:17:00 AM,,0,,19.3,5.3,9333,,7.9,87,,
9/29/2022,E,198,E198,E1980.452777777777778,10:52:00 AM,11:17:00 AM,,0.42,,19.4,5.3,9343,,7.17,81,,
9/29/2022,E,235,E235,E2350.479166666666667,11:30:00 AM,11:57:00 AM,,0.35,,20.6,5.3,9410,,8.4,97,,"Too shallow, no top reading"
9/29/2022,E,246,E246,E2460.504166666666667,12:06:00 PM,12:45:00 PM,,0,,21.2,5.3,9378,,9.2,107,,
9/29/2022,E,246,E246,E2460.504166666666667,12:06:00 PM,12:45:00 PM,,0.45,,21.2,5.3,9393,,3.2,33,,
9/29/2022,E,286,E286,E2860.534722222222222,12:50:00 PM,1:09:00 PM,,0,,21.2,5.3,9390,,12.1,140,,
9/29/2022,E,286,E286,E2860.534722222222222,12:50:00 PM,1:09:00 PM,,0.45,,21.1,5.3,9384,,9.5,110,,
