Species,Unique_ID,Numbers,Length,Mort,Injury,Microsporidian
TW,NW79F08TW,1,22,NA,NA,N
TW,NW79F08TW,1,25,NA,NA,Y
TW,NW79F08TW,1,23,NA,NA,N
TW,NW79F08TW,1,25,NA,NA,N
TW,NW79F08TW,1,25,NA,NA,N
TW,NW79F08TW,1,23,NA,NA,N
TW,NW79F08TW,1,20,NA,NA,N
TW,NW79F08TW,1,24,NA,NA,N
TW,NW79F08TW,1,26,NA,NA,N
TW,NW79F08TW,1,26,NA,NA,N
TW,NW79F08TW,1,21,NA,NA,N
TW,NW79F08TW,1,29,NA,NA,N
TW,NW79F08TW,1,26,NA,NA,N
TW,NW79F08TW,1,25,NA,NA,N
TW,NW79F08TW,1,25,NA,NA,N
TW,NW79F08TW,1,23,NA,NA,N
TW,NW79F08TW,1,21,NA,NA,N
SB,NW79F08SB,1,15,NA,NA,NA
TW,NW79F08TW,10,NA,NA,NA,Y
TW,NW79F08TW,52,NA,NA,NA,N
TW,NW159F08TW,1,27,NA,NA,Y
TW,NW159F08TW,1,27,NA,NA,N
TW,NW159F08TW,1,24,NA,NA,N
TW,NW159F08TW,1,26,NA,NA,N
TW,NW159F08TW,1,22,NA,NA,N
TW,NW159F08TW,1,22,NA,NA,N
TW,NW159F08TW,1,27,NA,NA,N
TW,NW159F08TW,1,23,NA,NA,N
TW,NW159F08TW,1,25,NA,NA,N
TW,NW159F08TW,1,24,NA,NA,N
TW,NW159F08TW,1,25,NA,NA,N
TW,NW159F08TW,1,23,NA,NA,Y
TW,NW159F08TW,1,21,NA,NA,N
TW,NW159F08TW,1,24,NA,NA,N
TW,NW159F08TW,1,20,NA,NA,N
TW,NW159F08TW,1,22,NA,NA,N
TW,NW159F08TW,1,24,NA,NA,N
TW,NW159F08TW,1,23,NA,NA,N
TW,NW159F08TW,1,27,NA,NA,N
TW,NW159F08TW,1,25,NA,NA,Y
TW,NW159F08TW,1,23,NA,NA,N
TW,NW159F08TW,1,25,NA,NA,N
TW,NW159F08TW,1,25,NA,NA,N
TW,NW159F08TW,1,26,NA,NA,N
TW,NW159F08TW,1,20,NA,NA,N
TW,NW159F08TW,1,20,NA,NA,N
TW,NW159F08TW,1,22,NA,NA,N
TW,NW159F08TW,1,21,NA,NA,N
TW,NW159F08TW,1,20,NA,NA,N
TW,NW159F08TW,1,23,NA,NA,N
TW,NW159F08TW,1,37,NA,NA,N
TW,NW159F08TW,1,41,NA,NA,N
TW,NW159F08TW,835,NA,NA,NA,NA
SB,NW159F08SB,1,55,NA,NA,NA
TW,NW317F08TW,1,30,NA,NA,N
TW,NW317F08TW,1,28,NA,NA,N
TW,NW317F08TW,1,24,NA,NA,Y
TW,NW317F08TW,1,32,NA,NA,Y
TW,NW317F08TW,1,33,NA,NA,N
TW,NW317F08TW,1,26,NA,NA,Y
TW,NW317F08TW,1,27,NA,NA,N
TW,NW317F08TW,1,25,NA,NA,N
TW,NW317F08TW,1,22,NA,NA,N
TW,NW317F08TW,1,31,NA,NA,N
TW,NW317F08TW,1,24,NA,NA,N
TW,NW317F08TW,1,32,NA,NA,N
TW,NW317F08TW,1,38,NA,NA,Y
TW,NW317F08TW,1,23,NA,NA,N
TW,NW317F08TW,1,21,NA,NA,N
TW,NW317F08TW,1,34,NA,NA,N
TW,NW317F08TW,1,28,NA,NA,N
TW,NW317F08TW,1,28,NA,NA,N
TW,NW317F08TW,1,26,NA,NA,N
TW,NW317F08TW,1,30,NA,NA,N
TW,NW317F08TW,1,26,NA,NA,N
TW,NW317F08TW,1,28,NA,NA,N
TW,NW317F08TW,1,32,NA,NA,N
TW,NW317F08TW,1,28,NA,NA,N
TW,NW317F08TW,1,27,NA,NA,N
TW,NW359F08TW,1,24,NA,NA,Y
TW,NW359F08TW,1,22,NA,NA,N
TW,NW359F08TW,1,23,NA,NA,Y
TW,NW359F08TW,1,26,NA,NA,N
TW,NW359F08TW,1,24,NA,NA,N
TW,NW359F08TW,1,20,NA,NA,N
TW,NW359F08TW,1,39,NA,NA,N
TW,NW359F08TW,1,21,NA,NA,N
TW,NW359F08TW,1,23,NA,NA,N
TW,NW359F08TW,1,40,NA,NA,N
TW,NW359F08TW,1,24,NA,NA,N
TW,NW359F08TW,1,32,NA,NA,N
TW,NW359F08TW,1,20,NA,NA,N
TW,NW359F08TW,1,24,NA,NA,N
TW,NW359F08TW,1,31,NA,NA,N
TW,NW359F08TW,1,23,NA,NA,N
TW,NW359F08TW,1,37,NA,NA,N
TW,NW359F08TW,1,18,NA,NA,N
TW,NW359F08TW,1,23,NA,NA,N
TW,NW359F08TW,1,19,NA,NA,N
TW,NW359F08TW,1,19,NA,NA,N
TW,NW359F08TW,1,22,NA,NA,N
TW,NW359F08TW,1,19,NA,NA,N
TW,NW359F08TW,1,24,NA,NA,N
TW,NW359F08TW,1,22,NA,NA,N
TW,NW359F08TW,1,26,NA,NA,N
TW,NW359F08TW,1,27,NA,NA,N
TW,NW359F08TW,1,18,NA,NA,N
TW,NW359F08TW,1,30,NA,NA,N
TW,NW359F08TW,1,25,NA,NA,N
TW,NW359F08TW,135,NA,NA,NA,NA
SB,NW359F08SB,1,19,NA,NA,NA
SB,NW359F08SB,1,41,NA,NA,NA
SB,NW359F08SB,1,19,NA,NA,NA
SB,NW359F08SB,1,22,NA,NA,NA
SB,NW359F08SB,1,18,NA,NA,NA
SB,NW359F08SB,1,44,NA,NA,NA
SB,NW359F08SB,1,19,NA,NA,NA
SB,NW359F08SB,1,20,NA,NA,NA
SB,NW359F08SB,1,19,NA,NA,NA
SB,NW359F08SB,1,18,NA,NA,NA
SB,NW359F08SB,1,15,NA,NA,NA
SB,NW359F08SB,1,43,NA,NA,NA
TW,NW359F08TW,38,NA,NA,NA,Y
TW,NW359F08TW,63,NA,NA,NA,N
TW,NW368F08TW,1,32,NA,NA,N
TW,NW368F08TW,1,24,NA,NA,Y
TW,NW368F08TW,1,25,NA,NA,Y
TW,NW368F08TW,1,28,NA,NA,N
TW,NW368F08TW,1,27,NA,NA,N
TW,NW368F08TW,1,30,NA,NA,N
TW,NW368F08TW,1,27,NA,NA,Y
TW,NW368F08TW,1,28,NA,NA,Y
TW,NW368F08TW,1,23,NA,NA,N
TW,NW368F08TW,1,27,NA,NA,Y
TW,NW368F08TW,1,24,NA,NA,Y
TW,NW368F08TW,1,32,NA,NA,Y
TW,NW368F08TW,1,27,NA,NA,N
TW,NW368F08TW,1,24,NA,NA,N
TW,NW368F08TW,1,22,NA,NA,N
TW,NW368F08TW,1,28,NA,NA,Y
TW,NW368F08TW,1,23,NA,NA,N
TW,NW368F08TW,1,25,NA,NA,Y
TW,NW368F08TW,1,33,NA,NA,N
TW,NW368F08TW,1,25,NA,NA,N
TW,NW368F08TW,1,36,NA,NA,N
TW,NW368F08TW,1,22,NA,NA,N
TW,NW368F08TW,1,20,NA,NA,N
TW,NW368F08TW,1,25,NA,NA,N
TW,NW368F08TW,1,21,NA,NA,N
TW,NW368F08TW,1,25,NA,NA,N
TW,NW368F08TW,1,32,NA,NA,Y
TW,NW368F08TW,1,34,NA,NA,N
TW,NW368F08TW,1,22,NA,NA,N
TW,NW368F08TW,1,36,NA,NA,N
TW,NW368F08TW,1,23,NA,NA,Y
TW,NW368F08TW,1,29,NA,NA,N
TW,NW368F08TW,305,NA,NA,NA,NA
TW,NW368F08TW,150,NA,NA,NA,N
TW,NW368F08TW,109,NA,NA,NA,Y
SB,NW368F08SB,1,27,NA,NA,NA
SB,NW368F08SB,1,21,NA,NA,NA
SB,NW368F08SB,1,12,NA,NA,NA
SB,NW368F08SB,1,19,NA,NA,NA
SB,NW368F08SB,1,20,NA,NA,NA
TW,E331F08TW,1,NA,NA,NA,NA
SB,W51F09SB,1,45,NA,NA,NA
SB,W51F09SB,1,65,NA,NA,NA
SB,W51F09SB,1,62,NA,NA,NA
SB,W51F09SB,1,15,NA,NA,NA
SB,W51F09SB,1,32,NA,NA,NA
SB,W51F09SB,1,58,NA,NA,NA
SB,W51F09SB,1,44,NA,NA,NA
SB,W51F09SB,1,35,NA,NA,NA
SB,W51F09SB,1,19,NA,NA,NA
SB,W51F09SB,1,58,NA,NA,NA
SB,W51F09SB,126,NA,NA,NA,NA
TW,W51F09TW,1,31,NA,NA,N
TW,W51F09TW,1,29,NA,NA,N
TW,W51F09TW,1,35,NA,NA,N
TW,W51F09TW,1,26,NA,NA,N
TW,W51F09TW,1,34,NA,NA,Y
TW,W51F09TW,1,32,NA,NA,N
TW,W51F09TW,1,36,NA,NA,N
TW,W51F09TW,1,28,NA,NA,N
TW,W51F09TW,1,32,NA,NA,N
TW,W51F09TW,1,28,NA,NA,N
TW,W51F09TW,1,32,NA,NA,N
TW,W51F09TW,1,42,NA,NA,N
TW,W51F09TW,1,25,NA,NA,N
TW,W51F09TW,1,33,NA,NA,N
TW,W51F09TW,1,20,NA,NA,N
TW,W51F09TW,1,35,NA,NA,N
TW,W51F09TW,1,34,NA,NA,N
TW,W51F09TW,1,31,NA,NA,N
TW,W51F09TW,1,34,NA,NA,N
TW,W51F09TW,1,21,NA,NA,N
TW,W51F09TW,1,28,NA,NA,N
TW,W51F09TW,1,36,NA,NA,N
TW,W51F09TW,1,38,NA,NA,N
TW,W51F09TW,1,34,NA,NA,N
TW,W51F09TW,1,33,NA,NA,N
TW,W51F09TW,1,41,NA,NA,N
TW,W51F09TW,786,NA,NA,NA,NA
TW,W51F09TW,1,NA,NA,NA,NA
PSC,W51F09PSC,1,125,NA,NA,NA
TW,nw380F09TW,1,29,NA,NA,N
TW,nw380F09TW,1,32,NA,NA,N
TW,nw380F09TW,1,23,NA,NA,N
TW,nw380F09TW,1,32,NA,NA,N
TW,nw380F09TW,1,34,NA,NA,N
TW,nw380F09TW,1,37,NA,NA,N
TW,nw380F09TW,1,39,NA,NA,N
TW,nw380F09TW,1,29,NA,NA,N
TW,nw380F09TW,1,22,NA,NA,N
TW,nw380F09TW,1,39,NA,NA,N
TW,nw380F09TW,1,26,NA,NA,N
TW,nw380F09TW,1,19,NA,NA,Y
TW,nw380F09TW,1,28,NA,NA,N
TW,nw380F09TW,1,24,NA,NA,Y
TW,nw380F09TW,1,27,NA,NA,N
TW,nw380F09TW,1,35,NA,NA,N
TW,nw380F09TW,1,26,NA,NA,N
TW,nw380F09TW,1,22,NA,NA,Y
TW,nw380F09TW,1,26,NA,NA,Y
TW,nw380F09TW,1,39,NA,NA,N
TW,nw380F09TW,1,32,NA,NA,N
TW,nw380F09TW,1,34,NA,NA,N
TW,nw380F09TW,1,38,NA,NA,N
TW,nw380F09TW,1,28,NA,NA,N
TW,nw380F09TW,1,31,NA,NA,N
TW,nw380F09TW,1,28,NA,NA,N
TW,nw380F09TW,712,NA,NA,NA,NA
TW,nw380F09TW,1,NA,NA,NA,NA
SB,nw380F09SB,1,57,NA,NA,NA
SB,nw380F09SB,1,38,NA,NA,NA
SB,nw380F09SB,1,15,NA,NA,NA
SB,nw380F09SB,1,58,NA,NA,NA
SB,nw380F09SB,1,34,NA,NA,NA
SB,nw380F09SB,2,NA,NA,NA,NA
TW,NW290F09TW,1,9,NA,NA,N
TW,NW290F09TW,1,19,NA,NA,Y
TW,NW290F09TW,1,24,NA,NA,Y
TW,NW290F09TW,1,23,NA,NA,N
TW,NW290F09TW,1,15,NA,NA,N
TW,NW290F09TW,1,35,NA,NA,N
TW,NW290F09TW,1,11,NA,NA,N
TW,NW290F09TW,1,20,NA,NA,N
TW,NW290F09TW,1,25,NA,NA,N
TW,NW290F09TW,1,19,NA,NA,N
TW,NW290F09TW,1,21,NA,NA,N
TW,NW290F09TW,1,25,NA,NA,N
TW,NW290F09TW,1,26,NA,NA,N
SB,NW290F09SB,1,62,NA,NA,NA
TW,NW172F09TW,1,16,NA,NA,N
TW,NW172F09TW,1,29,NA,NA,N
TW,NW172F09TW,1,34,NA,NA,N
TW,NW172F09TW,1,22,NA,NA,N
TW,NW172F09TW,1,27,NA,NA,N
TW,NW172F09TW,1,18,NA,NA,N
TW,NW172F09TW,1,26,NA,NA,N
TW,NW172F09TW,1,30,NA,NA,N
TW,NW172F09TW,1,25,NA,NA,N
TW,NW172F09TW,1,23,NA,NA,Y
TW,NW172F09TW,1,25,NA,NA,N
TW,NW172F09TW,1,24,NA,NA,Y
TW,NW172F09TW,1,29,NA,NA,N
TW,NW172F09TW,1,23,NA,NA,N
TW,NW172F09TW,1,28,NA,NA,Y
TW,NW172F09TW,1,27,NA,NA,Y
TW,NW172F09TW,1,17,NA,NA,Y
TW,NW172F09TW,1,28,NA,NA,Y
TW,NW172F09TW,1,21,NA,NA,N
TW,NW172F09TW,1,20,NA,NA,Y
TW,NW172F09TW,1,23,NA,NA,Y
TW,NW172F09TW,1,22,NA,NA,Y
TW,NW172F09TW,1,26,NA,NA,Y
TW,NW172F09TW,1,24,NA,NA,N
TW,NW172F09TW,1,27,NA,NA,N
TW,NW172F09TW,1,19,NA,NA,Y
TW,NW172F09TW,326,NA,NA,NA,NA
SB,NW172F09SB,1,62,NA,NA,NA
TW,NW147F09TW,1,27,NA,NA,N
TW,NW147F09TW,1,28,NA,NA,N
TW,NW147F09TW,1,30,NA,NA,N
TW,NW147F09TW,1,26,NA,NA,N
TW,NW147F09TW,1,34,NA,NA,N
TW,NW147F09TW,1,36,NA,NA,N
TW,NW147F09TW,1,29,NA,NA,N
TW,NW147F09TW,1,34,NA,NA,N
TW,NW147F09TW,1,19,NA,NA,Y
TW,NW147F09TW,1,37,NA,NA,N
TW,NW147F09TW,1,36,NA,NA,N
TW,NW147F09TW,1,33,NA,NA,N
TW,NW147F09TW,1,32,NA,NA,N
TW,NW147F09TW,1,28,NA,NA,N
TW,NW147F09TW,1,33,NA,NA,N
TW,NW147F09TW,1,35,NA,NA,N
TW,NW147F09TW,1,30,NA,NA,N
TW,NW147F09TW,1,24,NA,NA,N
TW,NW147F09TW,1,28,NA,NA,N
TW,NW147F09TW,1,31,NA,NA,N
TW,NW147F09TW,1,26,NA,NA,Y
TW,NW147F09TW,1,34,NA,NA,N
TW,NW147F09TW,1,36,NA,NA,N
TW,NW147F09TW,1,31,NA,NA,N
TW,NW147F09TW,1,35,NA,NA,N
TW,NW147F09TW,22,NA,NA,NA,NA
SB,NW147F09SB,1,64,NA,NA,NA
SB,NW147F09SB,1,60,NA,NA,NA
SB,NW147F09SB,1,62,NA,NA,NA
SB,NW147F09SB,1,64,NA,NA,NA
SB,NW147F09SB,1,21,NA,NA,NA
SB,NW147F09SB,1,60,NA,NA,NA
SB,NW147F09SB,1,59,NA,NA,NA
SB,NW147F09SB,1,61,NA,NA,NA
TW,NW46F09TW,1,20,NA,NA,Y
TW,NW46F09TW,1,10,NA,NA,N
TW,NW46F09TW,1,23,NA,NA,N
TW,w343F09TW,1,18,NA,NA,N
TW,w343F09TW,1,28,NA,NA,N
TW,w343F09TW,1,21,NA,NA,Y
TW,w343F09TW,1,28,NA,NA,Y
TW,w343F09TW,1,34,NA,NA,N
TW,w343F09TW,1,36,NA,NA,N
TW,w343F09TW,1,34,NA,NA,N
TW,w343F09TW,1,20,NA,NA,N
TW,w343F09TW,1,39,NA,NA,N
TW,w343F09TW,1,26,NA,NA,N
TW,w343F09TW,1,35,NA,NA,N
TW,w343F09TW,1,34,NA,NA,N
TW,w343F09TW,1,32,NA,NA,N
TW,w343F09TW,1,32,NA,NA,N
TW,w343F09TW,1,29,NA,NA,N
TW,w343F09TW,1,26,NA,NA,N
TW,w343F09TW,1,36,NA,NA,N
TW,w343F09TW,1,38,NA,NA,N
TW,w343F09TW,1,19,NA,NA,Y
TW,w343F09TW,1,29,NA,NA,N
TW,w343F09TW,1,33,NA,NA,N
TW,w343F09TW,1,21,NA,NA,N
TW,w343F09TW,1,28,NA,NA,N
TW,w343F09TW,1,22,NA,NA,N
TW,w343F09TW,1,23,NA,NA,N
TW,w343F09TW,248,NA,NA,NA,NA
TW,w343F09TW,1,34,NA,NA,NA
SB,w343F09SB,1,61,NA,NA,NA
SB,w343F09SB,1,17,NA,NA,NA
SB,w343F09SB,1,61,NA,NA,NA
SB,w343F09SB,1,62,NA,NA,NA
SB,w343F09SB,1,19,NA,NA,NA
SB,w343F09SB,1,19,NA,NA,NA
SB,w343F09SB,1,23,NA,NA,NA
SB,w343F09SB,1,27,NA,NA,NA
SB,w343F09SB,1,11,NA,NA,NA
SB,w343F09SB,1,10,NA,NA,NA
SB,w343F09SB,22,NA,NA,NA,NA
PSC,w343F09PSC,1,98,NA,NA,NA
PSC,w343F09PSC,1,85,NA,NA,NA
TW,w468F09TW,1,38,NA,NA,N
TW,w468F09TW,1,22,NA,NA,Y
TW,w468F09TW,1,36,NA,NA,N
TW,w468F09TW,1,36,NA,NA,N
TW,w468F09TW,1,34,NA,NA,N
TW,w468F09TW,1,34,NA,NA,N
TW,w468F09TW,1,11,NA,NA,Y
TW,w468F09TW,1,32,NA,NA,N
TW,w468F09TW,1,23,NA,NA,N
TW,w468F09TW,1,25,NA,NA,Y
TW,w468F09TW,1,32,NA,NA,N
TW,w468F09TW,1,36,NA,NA,N
TW,w468F09TW,1,34,NA,NA,N
TW,w468F09TW,1,19,NA,NA,Y
TW,w468F09TW,1,38,NA,NA,N
TW,w468F09TW,1,37,NA,NA,N
TW,w468F09TW,1,32,NA,NA,N
TW,w468F09TW,1,34,NA,NA,N
TW,w468F09TW,1,22,NA,NA,N
TW,w468F09TW,1,23,NA,NA,N
TW,w468F09TW,1,37,NA,NA,N
TW,w468F09TW,1,40,NA,NA,N
TW,w468F09TW,1,39,NA,NA,N
TW,w468F09TW,1,32,NA,NA,N
TW,w468F09TW,1,26,NA,NA,N
TW,w468F09TW,1,26,NA,NA,N
TW,w468F09TW,165,NA,NA,NA,NA
SB,w468F09SB,1,30,NA,NA,NA
TW,w477F09TW,1,34,NA,NA,N
TW,w477F09TW,1,29,NA,NA,N
TW,w477F09TW,1,28,NA,NA,Y
TW,w477F09TW,1,30,NA,NA,N
TW,w477F09TW,1,21,NA,NA,N
TW,w477F09TW,1,31,NA,NA,N
TW,w477F09TW,1,34,NA,NA,N
TW,w477F09TW,1,20,NA,NA,Y
TW,w477F09TW,1,23,NA,NA,N
TW,w477F09TW,1,30,NA,NA,N
TW,w477F09TW,1,34,NA,NA,N
TW,w477F09TW,1,25,NA,NA,N
TW,w477F09TW,1,35,NA,NA,N
TW,w477F09TW,1,28,NA,NA,N
TW,w477F09TW,1,32,NA,NA,N
TW,w477F09TW,1,35,NA,NA,N
TW,w477F09TW,1,23,NA,NA,N
TW,w477F09TW,1,25,NA,NA,N
TW,w477F09TW,1,23,NA,NA,Y
TW,w477F09TW,1,31,NA,NA,N
TW,w477F09TW,1,24,NA,NA,N
TW,w477F09TW,1,32,NA,NA,N
TW,w477F09TW,1,33,NA,NA,N
TW,w477F09TW,1,36,NA,NA,N
TW,w477F09TW,1,25,NA,NA,N
TW,w477F09TW,1,36,NA,NA,N
TW,w477F09TW,308,NA,NA,NA,NA
SB,w477F09SB,1,42,NA,NA,NA
SB,w477F09SB,1,58,NA,NA,NA
SB,w477F09SB,1,18,NA,NA,NA
SB,w477F09SB,1,29,NA,NA,NA
SB,w477F09SB,1,21,NA,NA,NA
SB,w477F09SB,1,20,NA,NA,NA
SB,w477F09SB,1,38,NA,NA,NA
SB,w477F09SB,1,30,NA,NA,NA
SB,w477F09SB,1,42,NA,NA,NA
SB,w477F09SB,1,41,NA,NA,NA
SB,w477F09SB,16,NA,NA,NA,NA
TW,W523F09TW,1,25,NA,NA,N
TW,W523F09TW,1,26,NA,NA,N
TW,W523F09TW,1,27,NA,NA,N
TW,W523F09TW,1,20,NA,NA,Y
TW,W523F09TW,1,24,NA,NA,Y
TW,W523F09TW,1,24,NA,NA,N
TW,W523F09TW,1,25,NA,NA,N
TW,W523F09TW,1,30,NA,NA,N
TW,W523F09TW,1,19,NA,NA,N
TW,W523F09TW,1,24,NA,NA,N
TW,W523F09TW,1,27,NA,NA,N
TW,W523F09TW,1,24,NA,NA,Y
TW,W523F09TW,1,22,NA,NA,Y
TW,W523F09TW,1,27,NA,NA,N
TW,W523F09TW,1,28,NA,NA,N
TW,W523F09TW,1,14,NA,NA,N
TW,W523F09TW,1,21,NA,NA,N
TW,W523F09TW,1,26,NA,NA,Y
TW,W523F09TW,1,30,NA,NA,N
TW,W523F09TW,1,24,NA,NA,N
TW,W523F09TW,1,24,NA,NA,N
TW,W523F09TW,1,23,NA,NA,N
TW,W523F09TW,1,19,NA,NA,N
TW,W523F09TW,1,24,NA,NA,N
TW,W523F09TW,1,15,NA,NA,N
TW,W523F09TW,29,NA,NA,NA,NA
TW,W523F09TW,1,23,NA,NA,NA
SB,W523F09SB,1,18,NA,NA,NA
SB,W523F09SB,1,20,NA,NA,NA
SB,W523F09SB,1,15,NA,NA,NA
TW,e32F09TW,1,25,NA,NA,N
TW,e32F09TW,1,35,NA,NA,N
TW,e32F09TW,1,26,NA,NA,N
TW,e32F09TW,1,38,NA,NA,N
TW,e32F09TW,1,30,NA,NA,N
TW,e32F09TW,1,19,NA,NA,N
TW,e32F09TW,1,38,NA,NA,N
TW,e32F09TW,1,30,NA,NA,N
TW,e32F09TW,1,32,NA,NA,N
TW,e32F09TW,1,39,NA,NA,N
TW,e32F09TW,1,33,NA,NA,N
TW,e32F09TW,1,26,NA,NA,N
TW,e32F09TW,1,36,NA,NA,N
TW,e32F09TW,1,27,NA,NA,N
TW,e32F09TW,1,31,NA,NA,N
TW,e32F09TW,1,36,NA,NA,N
TW,e32F09TW,1,35,NA,NA,N
TW,e32F09TW,1,39,NA,NA,N
TW,e32F09TW,1,28,NA,NA,N
TW,e32F09TW,1,38,NA,NA,N
TW,e32F09TW,1,31,NA,NA,N
TW,e32F09TW,1,41,NA,NA,N
TW,e32F09TW,1,35,NA,NA,N
TW,e32F09TW,1,33,NA,NA,N
TW,e32F09TW,1,29,NA,NA,N
TW,e32F09TW,694,NA,NA,NA,NA
SB,e32F09SB,1,66,NA,NA,NA
SB,e32F09SB,1,60,NA,NA,NA
SB,e32F09SB,1,60,NA,NA,NA
SB,e32F09SB,1,58,NA,NA,NA
SB,e32F09SB,1,29,NA,NA,NA
SB,e32F09SB,1,59,NA,NA,NA
SB,e32F09SB,1,58,NA,NA,NA
SB,e32F09SB,1,41,NA,NA,NA
SB,e32F09SB,1,35,NA,NA,NA
SB,e32F09SB,1,58,NA,NA,NA
SB,e32F09SB,26,NA,NA,NA,NA
TW,e55F09TW,1,21,NA,NA,N
TW,e55F09TW,1,18,NA,NA,Y
TW,e55F09TW,1,21,NA,NA,Y
TW,e55F09TW,1,22,NA,NA,N
TW,e55F09TW,1,21,NA,NA,Y
TW,e55F09TW,1,18,NA,NA,Y
TW,e55F09TW,1,19,NA,NA,N
TW,e55F09TW,1,17,NA,NA,N
TW,e55F09TW,1,21,NA,NA,Y
TW,e55F09TW,1,32,NA,NA,N
TW,e55F09TW,1,19,NA,NA,N
TW,e55F09TW,1,21,NA,NA,N
TW,e55F09TW,1,24,NA,NA,N
TW,e55F09TW,1,18,NA,NA,N
TW,e55F09TW,1,18,NA,NA,N
TW,e55F09TW,1,20,NA,NA,N
TW,e55F09TW,1,20,NA,NA,Y
TW,e55F09TW,1,38,NA,NA,N
TW,e55F09TW,1,21,NA,NA,Y
TW,e55F09TW,1,18,NA,NA,N
TW,e55F09TW,1,20,NA,NA,N
TW,e55F09TW,1,24,NA,NA,N
TW,e55F09TW,1,31,NA,NA,N
TW,e55F09TW,1,17,NA,NA,N
TW,e55F09TW,1,23,NA,NA,Y
TW,e55F09TW,218,NA,NA,NA,NA
TW,e158F09TW,1,16,NA,NA,Y
TW,e158F09TW,1,18,NA,NA,Y
TW,e158F09TW,1,34,NA,NA,Y
SB,e158F09SB,1,35,NA,NA,NA
TW,e315F09TW,1,21,NA,NA,N
TW,e315F09TW,1,19,NA,NA,N
TW,e315F09TW,1,19,NA,NA,N
TW,e315F09TW,1,17,NA,NA,N
TW,e315F09TW,1,18,NA,NA,N
TW,e315F09TW,1,20,NA,NA,Y
TW,e315F09TW,1,20,NA,NA,N
TW,e315F09TW,1,19,NA,NA,N
TW,e315F09TW,1,18,NA,NA,N
TW,e315F09TW,1,17,NA,NA,N
TW,e315F09TW,1,19,NA,NA,Y
TW,e315F09TW,1,16,NA,NA,N
TW,e315F09TW,1,17,NA,NA,N
TW,e315F09TW,1,16,NA,NA,N
TW,e315F09TW,1,19,NA,NA,N
TW,e315F09TW,1,22,NA,NA,N
TW,e315F09TW,1,17,NA,NA,N
TW,e315F09TW,1,20,NA,NA,N
TW,e315F09TW,1,20,NA,NA,N
TW,e315F09TW,1,16,NA,NA,N
TW,e315F09TW,1,18,NA,NA,N
TW,e315F09TW,1,19,NA,NA,N
TW,e315F09TW,1,19,NA,NA,N
TW,e315F09TW,1,20,NA,NA,N
TW,e315F09TW,1,17,NA,NA,N
TW,e315F09TW,47,NA,NA,NA,NA
TW,e338F09TW,1,16,NA,NA,Y
TW,e338F09TW,1,22,NA,NA,Y
TW,e338F09TW,1,17,NA,NA,Y
TW,e338F09TW,1,28,NA,NA,N
TW,e338F09TW,1,19,NA,NA,N
TW,e338F09TW,1,17,NA,NA,N
TW,e338F09TW,1,19,NA,NA,N
TW,e338F09TW,1,22,NA,NA,Y
TW,e338F09TW,1,17,NA,NA,N
TW,e338F09TW,1,19,NA,NA,Y
TW,e338F09TW,1,18,NA,NA,N
TW,e338F09TW,1,22,NA,NA,Y
TW,e338F09TW,1,20,NA,NA,Y
TW,e338F09TW,1,20,NA,NA,Y
TW,e338F09TW,1,20,NA,NA,N
TW,e338F09TW,1,19,NA,NA,Y
TW,e338F09TW,1,19,NA,NA,Y
TW,e338F09TW,1,20,NA,NA,N
TW,e338F09TW,1,18,NA,NA,N
TW,e338F09TW,1,19,NA,NA,N
TW,e338F09TW,1,16,NA,NA,N
TW,e338F09TW,1,18,NA,NA,N
TW,e338F09TW,1,17,NA,NA,Y
TW,e338F09TW,1,21,NA,NA,N
TW,e338F09TW,1,18,NA,NA,N
TW,e338F09TW,15,NA,NA,NA,NA
SB,e338F09SB,1,63,NA,NA,NA
TW,w729F10TW,200,NA,NA,NA,NA
TW,w729F10TW,285,NA,NA,NA,NA
TW,w729F10TW,110,NA,NA,NA,NA
TW,w729F10TW,190,NA,NA,NA,NA
TW,w729F10TW,310,NA,NA,NA,NA
TW,w729F10TW,300,NA,NA,NA,NA
TW,w729F10TW,110,NA,NA,NA,NA
TW,w729F10TW,80,NA,NA,NA,NA
TW,w729F10TW,140,NA,NA,NA,NA
TW,w729F10TW,50,NA,NA,NA,NA
TW,w729F10TW,90,NA,NA,NA,NA
TW,w729F10TW,50,NA,NA,NA,NA
TW,w729F10TW,29,NA,NA,NA,NA
TW,w729F10TW,225,NA,NA,NA,NA
TW,w729F10TW,1,20,NA,NA,N
TW,w729F10TW,1,23,NA,NA,N
TW,w729F10TW,1,20,NA,NA,N
TW,w729F10TW,1,25,NA,NA,N
TW,w729F10TW,1,17,NA,NA,N
TW,w729F10TW,1,22,NA,NA,N
TW,w729F10TW,1,17,NA,NA,N
TW,w729F10TW,1,25,NA,NA,Y
TW,w729F10TW,1,28,NA,NA,N
TW,w729F10TW,1,23,NA,NA,N
TW,w729F10TW,1,23,NA,NA,N
TW,w729F10TW,1,24,NA,NA,N
TW,w729F10TW,1,19,NA,NA,N
TW,w729F10TW,1,23,NA,NA,N
TW,w729F10TW,1,25,NA,NA,N
TW,w729F10TW,1,27,NA,NA,N
TW,w729F10TW,1,24,NA,NA,Y
TW,w729F10TW,1,25,NA,NA,N
TW,w729F10TW,1,17,NA,NA,N
TW,w729F10TW,1,23,NA,NA,N
TW,w729F10TW,1,22,NA,NA,N
TW,w729F10TW,1,21,NA,NA,N
